# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1634200	1636167	+							LSCM1_02446	1968		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1634200	1636167	+			KAG5468466.1	hypothetical protein			LSCM1_02446	1968		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1634200	1636167	+	KAG5468466.1			hypothetical protein			LSCM1_02446	1968	655	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1637353	1650078	+							LSCM1_02447	12726		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1637353	1650078	+			KAG5468467.1	hypothetical protein			LSCM1_02447	12726		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1637353	1650078	+	KAG5468467.1			hypothetical protein			LSCM1_02447	12726	4241	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1651281	1651730	+							LSCM1_02448	450		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1651281	1651730	+			KAG5468468.1	hypothetical protein			LSCM1_02448	450		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1651281	1651730	+	KAG5468468.1			hypothetical protein			LSCM1_02448	450	149	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1652491	1654245	+							LSCM1_02449	1755		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1652491	1654245	+			KAG5468469.1	hypothetical protein			LSCM1_02449	1755		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1652491	1654245	+	KAG5468469.1			hypothetical protein			LSCM1_02449	1755	584	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1655560	1656489	+							LSCM1_02450	930		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1655560	1656489	+			KAG5468470.1	hypothetical protein			LSCM1_02450	930		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1655560	1656489	+	KAG5468470.1			hypothetical protein			LSCM1_02450	930	309	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1657418	1658083	+							LSCM1_02451	666		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1657418	1658083	+			KAG5468471.1	hypothetical protein			LSCM1_02451	666		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1657418	1658083	+	KAG5468471.1			hypothetical protein			LSCM1_02451	666	221	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1658703	1660247	+							LSCM1_02452	1545		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1658703	1660247	+			KAG5468472.1	hypothetical protein			LSCM1_02452	1545		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1658703	1660247	+	KAG5468472.1			hypothetical protein			LSCM1_02452	1545	514	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1661294	1661905	+							LSCM1_02453	612		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1661294	1661905	+			KAG5468473.1	hypothetical protein			LSCM1_02453	612		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1661294	1661905	+	KAG5468473.1			hypothetical protein			LSCM1_02453	612	203	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1662508	1662804	+							LSCM1_02454	297		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1662508	1662804	+			KAG5468474.1	hypothetical protein			LSCM1_02454	297		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1662508	1662804	+	KAG5468474.1			hypothetical protein			LSCM1_02454	297	98	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1663472	1664701	+							LSCM1_02455	1230		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1663472	1664701	+			KAG5468475.1	hypothetical protein			LSCM1_02455	1230		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1663472	1664701	+	KAG5468475.1			hypothetical protein			LSCM1_02455	1230	409	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1665293	1667068	+							LSCM1_02456	1776		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1665293	1667068	+			KAG5468476.1	hypothetical protein			LSCM1_02456	1776		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1665293	1667068	+	KAG5468476.1			hypothetical protein			LSCM1_02456	1776	591	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1669754	1670488	+							LSCM1_02457	735		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1669754	1670488	+			KAG5468477.1	hypothetical protein			LSCM1_02457	735		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1669754	1670488	+	KAG5468477.1			hypothetical protein			LSCM1_02457	735	244	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1671982	1672659	+							LSCM1_02458	678		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1671982	1672659	+			KAG5468478.1	hypothetical protein			LSCM1_02458	678		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1671982	1672659	+	KAG5468478.1			hypothetical protein			LSCM1_02458	678	225	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1673745	1674428	+							LSCM1_02459	684		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1673745	1674428	+			KAG5468479.1	hypothetical protein			LSCM1_02459	684		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1673745	1674428	+	KAG5468479.1			hypothetical protein			LSCM1_02459	684	227	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1675910	1679500	+							LSCM1_02460	3591		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1675910	1679500	+			KAG5468480.1	hypothetical protein			LSCM1_02460	3591		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1675910	1679500	+	KAG5468480.1			hypothetical protein			LSCM1_02460	3591	1196	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1680839	1681177	+							LSCM1_02461	339		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1680839	1681177	+			KAG5468481.1	hypothetical protein			LSCM1_02461	339		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1680839	1681177	+	KAG5468481.1			hypothetical protein			LSCM1_02461	339	112	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1681816	1682478	+							LSCM1_02462	663		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1681816	1682478	+			KAG5468482.1	hypothetical protein			LSCM1_02462	663		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1681816	1682478	+	KAG5468482.1			hypothetical protein			LSCM1_02462	663	220	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1683214	1683552	+							LSCM1_02463	339		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1683214	1683552	+			KAG5468483.1	hypothetical protein			LSCM1_02463	339		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1683214	1683552	+	KAG5468483.1			hypothetical protein			LSCM1_02463	339	112	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1684191	1684853	+							LSCM1_02464	663		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1684191	1684853	+			KAG5468484.1	hypothetical protein			LSCM1_02464	663		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1684191	1684853	+	KAG5468484.1			hypothetical protein			LSCM1_02464	663	220	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1686329	1693645	+							LSCM1_02465	7317		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1686329	1693645	+			KAG5468485.1	hypothetical protein			LSCM1_02465	7317		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1686329	1693645	+	KAG5468485.1			hypothetical protein			LSCM1_02465	7317	2438	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1694581	1694907	+							LSCM1_02466	327		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1694581	1694907	+			KAG5468486.1	hypothetical protein			LSCM1_02466	327		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1694581	1694907	+	KAG5468486.1			hypothetical protein			LSCM1_02466	327	108	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1695476	1696552	+							LSCM1_02467	1077		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1695476	1696552	+			KAG5468487.1	hypothetical protein			LSCM1_02467	1077		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1695476	1696552	+	KAG5468487.1			hypothetical protein			LSCM1_02467	1077	358	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1697600	1698772	+							LSCM1_02468	1173		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1697600	1698772	+			KAG5468488.1	hypothetical protein			LSCM1_02468	1173		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1697600	1698772	+	KAG5468488.1			hypothetical protein			LSCM1_02468	1173	390	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1700298	1700657	+							LSCM1_02469	360		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1700298	1700657	+			KAG5468489.1	hypothetical protein			LSCM1_02469	360		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1700298	1700657	+	KAG5468489.1			hypothetical protein			LSCM1_02469	360	119	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1701620	1702597	+							LSCM1_02470	978		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1701620	1702597	+			KAG5468490.1	hypothetical protein			LSCM1_02470	978		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1701620	1702597	+	KAG5468490.1			hypothetical protein			LSCM1_02470	978	325	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1704384	1705460	+							LSCM1_02471	1077		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1704384	1705460	+			KAG5468491.1	hypothetical protein			LSCM1_02471	1077		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1704384	1705460	+	KAG5468491.1			hypothetical protein			LSCM1_02471	1077	358	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1706157	1706996	+							LSCM1_02472	840		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1706157	1706996	+			KAG5468492.1	hypothetical protein			LSCM1_02472	840		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1706157	1706996	+	KAG5468492.1			hypothetical protein			LSCM1_02472	840	279	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1707745	1709412	+							LSCM1_02473	1668		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1707745	1709412	+			KAG5468493.1	hypothetical protein			LSCM1_02473	1668		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1707745	1709412	+	KAG5468493.1			hypothetical protein			LSCM1_02473	1668	555	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1710536	1712941	+							LSCM1_02474	2406		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1710536	1712941	+			KAG5468494.1	hypothetical protein			LSCM1_02474	2406		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1710536	1712941	+	KAG5468494.1			hypothetical protein			LSCM1_02474	2406	801	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	27352	27654	-							LSCM1_00756	303		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	27352	27654	-			KAG5466592.1	hypothetical protein			LSCM1_00756	303		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	27352	27654	-	KAG5466592.1			hypothetical protein			LSCM1_00756	303	100	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	33663	33965	-							LSCM1_00758	303		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	33663	33965	-			KAG5466593.1	hypothetical protein			LSCM1_00758	303		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	33663	33965	-	KAG5466593.1			hypothetical protein			LSCM1_00758	303	100	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	34508	35794	-							LSCM1_00759	1287		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	34508	35794	-			KAG5466594.1	hypothetical protein			LSCM1_00759	1287		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	34508	35794	-	KAG5466594.1			hypothetical protein			LSCM1_00759	1287	428	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	37835	39334	-							LSCM1_00760	1500		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	37835	39334	-			KAG5466595.1	hypothetical protein			LSCM1_00760	1500		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	37835	39334	-	KAG5466595.1			hypothetical protein			LSCM1_00760	1500	499	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	39919	42135	-							LSCM1_00761	2217		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	39919	42135	-			KAG5466596.1	hypothetical protein			LSCM1_00761	2217		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	39919	42135	-	KAG5466596.1			hypothetical protein			LSCM1_00761	2217	738	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	43411	44511	-							LSCM1_00762	1101		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	43411	44511	-			KAG5466597.1	hypothetical protein			LSCM1_00762	1101		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	43411	44511	-	KAG5466597.1			hypothetical protein			LSCM1_00762	1101	366	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	45478	46179	-							LSCM1_00763	702		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	45478	46179	-			KAG5466598.1	hypothetical protein			LSCM1_00763	702		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	45478	46179	-	KAG5466598.1			hypothetical protein			LSCM1_00763	702	233	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	46904	48955	-							LSCM1_00764	2052		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	46904	48955	-			KAG5466599.1	hypothetical protein			LSCM1_00764	2052		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	46904	48955	-	KAG5466599.1			hypothetical protein			LSCM1_00764	2052	683	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	49911	50828	-							LSCM1_00765	918		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	49911	50828	-			KAG5466600.1	hypothetical protein			LSCM1_00765	918		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	49911	50828	-	KAG5466600.1			hypothetical protein			LSCM1_00765	918	305	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	51812	53560	-							LSCM1_00766	1749		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	51812	53560	-			KAG5466601.1	hypothetical protein			LSCM1_00766	1749		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	51812	53560	-	KAG5466601.1			hypothetical protein			LSCM1_00766	1749	582	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	54470	55318	-							LSCM1_00767	849		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	54470	55318	-			KAG5466602.1	hypothetical protein			LSCM1_00767	849		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	54470	55318	-	KAG5466602.1			hypothetical protein			LSCM1_00767	849	282	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	56453	57061	-							LSCM1_00768	609		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	56453	57061	-			KAG5466603.1	hypothetical protein			LSCM1_00768	609		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	56453	57061	-	KAG5466603.1			hypothetical protein			LSCM1_00768	609	202	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	57973	58527	-							LSCM1_00769	555		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	57973	58527	-			KAG5466604.1	hypothetical protein			LSCM1_00769	555		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	57973	58527	-	KAG5466604.1			hypothetical protein			LSCM1_00769	555	184	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	59322	60668	-							LSCM1_00770	1347		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	59322	60668	-			KAG5466605.1	hypothetical protein			LSCM1_00770	1347		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	59322	60668	-	KAG5466605.1			hypothetical protein			LSCM1_00770	1347	448	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	61375	61935	-							LSCM1_00771	561		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	61375	61935	-			KAG5466606.1	hypothetical protein			LSCM1_00771	561		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	61375	61935	-	KAG5466606.1			hypothetical protein			LSCM1_00771	561	186	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	62837	63196	-							LSCM1_00772	360		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	62837	63196	-			KAG5466607.1	hypothetical protein			LSCM1_00772	360		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	62837	63196	-	KAG5466607.1			hypothetical protein			LSCM1_00772	360	119	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	63873	64745	-							LSCM1_00773	873		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	63873	64745	-			KAG5466608.1	hypothetical protein			LSCM1_00773	873		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	63873	64745	-	KAG5466608.1			hypothetical protein			LSCM1_00773	873	290	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	65558	66505	-							LSCM1_00774	948		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	65558	66505	-			KAG5466609.1	hypothetical protein			LSCM1_00774	948		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	65558	66505	-	KAG5466609.1			hypothetical protein			LSCM1_00774	948	315	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	66955	67980	-							LSCM1_00775	1026		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	35	CM030430.1	66955	67980	-			KAG5466610.1	hypothetical protein			LSCM1_00775	1026		
