# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	33409	34428	-	AIO01643.1			hypothetical protein			LPMP_340150	1020	339	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	35225	37813	-							LPMP_340160	2589		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	35225	37813	-			AIO01644.1	hypothetical protein			LPMP_340160	2589		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	35225	37813	-	AIO01644.1			hypothetical protein			LPMP_340160	2589	862	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	40146	40868	+							LPMP_340170	723		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	40146	40868	+			AIO01645.1	hypothetical protein			LPMP_340170	723		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	40146	40868	+	AIO01645.1			hypothetical protein			LPMP_340170	723	240	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	42657	49994	+							LPMP_340180	7338		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	42657	49994	+			AIO01646.1	hypothetical protein			LPMP_340180	7338		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	42657	49994	+	AIO01646.1			hypothetical protein			LPMP_340180	7338	2445	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	50923	51144	+							LPMP_340190	222		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	50923	51144	+			AIO01647.1	hypothetical protein			LPMP_340190	222		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	50923	51144	+	AIO01647.1			hypothetical protein			LPMP_340190	222	73	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	52123	52914	+							LPMP_340200	792		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	52123	52914	+			AIO01648.1	hypothetical protein			LPMP_340200	792		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	52123	52914	+	AIO01648.1			hypothetical protein			LPMP_340200	792	263	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	53886	54974	+							LPMP_340210	1089		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	53886	54974	+			AIO01649.1	hypothetical protein			LPMP_340210	1089		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	53886	54974	+	AIO01649.1			hypothetical protein			LPMP_340210	1089	362	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	58055	58369	+							LPMP_340220	315		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	58055	58369	+			AIO01650.1	60S ribosomal protein L30			LPMP_340220	315		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	58055	58369	+	AIO01650.1			60S ribosomal protein L30			LPMP_340220	315	104	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	59163	61319	+							LPMP_340230	2157		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	59163	61319	+			AIO01651.1	hypothetical protein			LPMP_340230	2157		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	59163	61319	+	AIO01651.1			hypothetical protein			LPMP_340230	2157	718	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	61744	63621	+							LPMP_340240	1878		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	61744	63621	+			AIO01652.1	GTP-ase activating protein, putative			LPMP_340240	1878		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	61744	63621	+	AIO01652.1			GTP-ase activating protein, putative			LPMP_340240	1878	625	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	64444	64677	+							LPMP_340250	234		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	64444	64677	+			AIO01653.1	hypothetical protein			LPMP_340250	234		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	64444	64677	+	AIO01653.1			hypothetical protein			LPMP_340250	234	77	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	66259	66456	+							LPMP_340260	198		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	66259	66456	+			AIO01654.1	hypothetical protein			LPMP_340260	198		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	66259	66456	+	AIO01654.1			hypothetical protein			LPMP_340260	198	65	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	67018	71388	+							LPMP_340270	4371		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	67018	67286	+			AIO01655.1	hypothetical protein			LPMP_340270	269		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	67018	67286	+	AIO01655.1			hypothetical protein			LPMP_340270	269	90	partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	68185	71388	+			AIO01656.1	hypothetical protein			LPMP_340270	3204		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	68185	71388	+	AIO01656.1			hypothetical protein			LPMP_340270	3204	1067	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	72234	73136	+							LPMP_340280	903		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	72234	73136	+			AIO01657.1	hypothetical protein			LPMP_340280	903		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	72234	73136	+	AIO01657.1			hypothetical protein			LPMP_340280	903	300	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	74326	75609	+							LPMP_340290	1284		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	74326	75609	+			AIO01658.1	hypothetical protein			LPMP_340290	1284		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	74326	75609	+	AIO01658.1			hypothetical protein			LPMP_340290	1284	427	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	76907	78529	+							LPMP_340300	1623		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	76907	78529	+			AIO01659.1	serine palmitoyltransferase, putative			LPMP_340300	1623		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	76907	78529	+	AIO01659.1			serine palmitoyltransferase, putative			LPMP_340300	1623	540	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	82335	83354	+							LPMP_340310	1020		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	82335	83354	+			AIO01660.1	short chain dehydrogenase/reductase, putative			LPMP_340310	1020		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	82335	83354	+	AIO01660.1			short chain dehydrogenase/reductase, putative			LPMP_340310	1020	339	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	84046	85539	+							LPMP_340320	1494		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	84046	85539	+			AIO01661.1	hypothetical protein			LPMP_340320	1494		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	84046	85539	+	AIO01661.1			hypothetical protein			LPMP_340320	1494	497	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	86248	88356	+							LPMP_340330	2109		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	86248	88356	+			AIO01662.1	hypothetical protein			LPMP_340330	2109		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	86248	88356	+	AIO01662.1			hypothetical protein			LPMP_340330	2109	702	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	89471	90361	+							LPMP_340340	891		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	89471	90361	+			AIO01663.1	enoyl-CoA hydratase/isomerase family protein, conserved			LPMP_340340	891		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	89471	90361	+	AIO01663.1			enoyl-CoA hydratase/isomerase family protein, conserved			LPMP_340340	891	296	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	91570	92787	+							LPMP_340350	1218		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	91570	92787	+			AIO01664.1	ATP-dependent DEAD-box RNA helicase, putative			LPMP_340350	1218		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	91570	92787	+	AIO01664.1			ATP-dependent DEAD-box RNA helicase, putative			LPMP_340350	1218	405	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	97996	99837	+							LPMP_340360	1842		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	97996	99837	+			AIO01665.1	hypothetical protein			LPMP_340360	1842		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	97996	99837	+	AIO01665.1			hypothetical protein			LPMP_340360	1842	613	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	108487	110130	+							LPMP_340370	1644		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	108487	110130	+			AIO01666.1	hypothetical protein			LPMP_340370	1644		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	108487	110130	+	AIO01666.1			hypothetical protein			LPMP_340370	1644	547	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	113320	114114	+							LPMP_340380	795		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	113320	114114	+			AIO01667.1	40S ribosomal protein S3A, putative			LPMP_340380	795		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	113320	114114	+	AIO01667.1			40S ribosomal protein S3A, putative			LPMP_340380	795	264	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	114956	116659	+							LPMP_340390	1704		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	114956	116659	+			AIO01668.1	hypothetical protein			LPMP_340390	1704		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	114956	116659	+	AIO01668.1			hypothetical protein			LPMP_340390	1704	567	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	118429	120318	+							LPMP_340400	1890		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	118429	120318	+			AIO01669.1	hypothetical protein			LPMP_340400	1890		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	118429	120318	+	AIO01669.1			hypothetical protein			LPMP_340400	1890	629	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	121462	123530	+							LPMP_340410	2069		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	124425	127142	+					GCS1		LPMP_340420	2718		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	124425	127142	+			AIO01670.1	generative cell specific 1 protein, putative	GCS1		LPMP_340420	2718		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	124425	127142	+	AIO01670.1			generative cell specific 1 protein, putative	GCS1		LPMP_340420	2718	905	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	131500	132451	+							LPMP_340430	952		pseudo
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	132632	132855	+							LPMP_340440	224		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	136352	141496	+							LPMP_340450	5145		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	136352	141496	+			AIO01671.1	protein kinase, putative			LPMP_340450	5145		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	136352	141496	+	AIO01671.1			protein kinase, putative			LPMP_340450	5145	1714	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	146937	148925	+							LPMP_340460	1989		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	146937	148925	+			AIO01672.1	proteophosphoglycan ppg3, putative			LPMP_340460	1989		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	146937	148925	+	AIO01672.1			proteophosphoglycan ppg3, putative			LPMP_340460	1989	663	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	153221	155224	+							LPMP_340470	2004		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	153221	155224	+			AIO01673.1	proteophosphoglycan ppg4			LPMP_340470	2004		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	153221	155224	+	AIO01673.1			proteophosphoglycan ppg4			LPMP_340470	2004	668	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	156419	157090	+							LPMP_340480	672		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	156419	157090	+			AIO01674.1	proteophosphoglycan ppg4			LPMP_340480	672		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	156419	157090	+	AIO01674.1			proteophosphoglycan ppg4			LPMP_340480	672	223	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	165330	167882	+							LPMP_340490	2553		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	165330	167213	+			AIO01675.1	proteophosphoglycan ppg3, putative			LPMP_340490	1884		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	165330	167213	+	AIO01675.1			proteophosphoglycan ppg3, putative			LPMP_340490	1884	628	partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	167734	167882	+			AIO01676.1	proteophosphoglycan ppg3, putative			LPMP_340490	149		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	167734	167882	+	AIO01676.1			proteophosphoglycan ppg3, putative			LPMP_340490	149	48	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	174896	178168	+							LPMP_340500	3273		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	174896	178168	+			AIO01677.1	phosphatidylinositol-4-phosphate 5-kinase-like, putative			LPMP_340500	3273		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	174896	178168	+	AIO01677.1			phosphatidylinositol-4-phosphate 5-kinase-like, putative			LPMP_340500	3273	1090	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	179290	185640	+							LPMP_340510	6351		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	179290	185640	+			AIO01678.1	hypothetical protein			LPMP_340510	6351		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	179290	185640	+	AIO01678.1			hypothetical protein			LPMP_340510	6351	2116	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	187465	188136	+							LPMP_340520	672		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	187465	188136	+			AIO01679.1	SNF-7-like protein, conserved			LPMP_340520	672		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	187465	188136	+	AIO01679.1			SNF-7-like protein, conserved			LPMP_340520	672	223	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	189602	191725	+							LPMP_340530	2124		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	189602	191725	+			AIO01680.1	hypothetical protein			LPMP_340530	2124		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	189602	191725	+	AIO01680.1			hypothetical protein			LPMP_340530	2124	707	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	192336	192875	+							LPMP_340540	540		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	192336	192875	+			AIO01681.1	60S ribosomal protein L18a, putative			LPMP_340540	540		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	192336	192875	+	AIO01681.1			60S ribosomal protein L18a, putative			LPMP_340540	540	179	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	193984	201459	+							LPMP_340550	7476		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	193984	201459	+			AIO01682.1	hypothetical protein			LPMP_340550	7476		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	193984	201459	+	AIO01682.1			hypothetical protein			LPMP_340550	7476	2491	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	202260	203396	+							LPMP_340560	1137		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	202260	203396	+			AIO01683.1	hypothetical protein			LPMP_340560	1137		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	202260	203396	+	AIO01683.1			hypothetical protein			LPMP_340560	1137	378	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	203967	205760	+							LPMP_340570	1794		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	203967	205760	+			AIO01684.1	hypothetical protein			LPMP_340570	1794		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	203967	205760	+	AIO01684.1			hypothetical protein			LPMP_340570	1794	597	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	207471	210743	+							LPMP_340580	3273		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	207471	210743	+			AIO01685.1	beta-fructofuranosidase-like protein			LPMP_340580	3273		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	207471	210743	+	AIO01685.1			beta-fructofuranosidase-like protein			LPMP_340580	3273	1090	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	213118	216933	+							LPMP_340590	3816		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	213118	216933	+			AIO01686.1	RING finger protein, conserved			LPMP_340590	3816		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	213118	216933	+	AIO01686.1			RING finger protein, conserved			LPMP_340590	3816	1271	
